uniform_1 uniform_2 uniform_10 uniform_100 exp_1 exp_2 exp_10 exp_100 CL_1 CL_2 CL_10 CL_100
0.417168 0.861076 0.425097 0.519563 0.949104 0.41848 1.17098 0.869554 1.28371 1.80714 0.828935 0.99046
0.915969 0.445144 0.37035 0.529167 0.453108 1.20354 1.40255 0.941986 -0.467201 -0.483182 4.33754 -0.857391
0.270596 0.183065 0.444356 0.489784 0.101684 0.578188 1.05285 0.921041 1.01247 -1.91943 -0.16635 -0.529647
0.230488 0.533219 0.469162 0.490928 0.886064 0.962355 1.54017 1.00361 2.40481 0.815965 -6.65666 -2.62094
0.959837 0.952311 0.523322 0.487539 1.29196 1.20984 1.08292 0.922976 0.707485 1.98699 2.85986 -19.4009
0.0955831 0.533116 0.481928 0.517112 1.29345 0.653831 1.35804 1.19107 0.805295 1.89159 -0.788315 -0.495949
0.599958 0.550768 0.436006 0.496339 0.0999661 0.0612584 1.47194 1.01043 0.910379 0.470502 -1.62799 -32.577
0.775966 0.465315 0.69909 0.545199 0.207451 0.536359 1.04671 1.08378 -1.95916 1.18588 -2.48161 -0.529434
0.261705 0.157504 0.435719 0.521958 1.67127 1.32455 0.730772 0.814307 5.40771 0.426992 -2.00472 -1.64688
0.101478 0.561324 0.288782 0.490918 0.224553 0.562108 1.16955 1.02997 0.690804 -0.790249 -1.18785 -0.382777
0.484801 0.432508 0.517389 0.469791 0.174486 1.30123 1.2491 1.11721 4.01881 -0.701199 -2.88238 -0.891023
0.0557449 0.566121 0.505005 0.525216 1.09443 2.34058 0.554283 1.0646 0.878713 1.10076 -26.8207 -0.0907461
0.334566 0.549797 0.467868 0.491814 0.0218309 1.12696 0.920152 1.10518 4.14782 1.86057 -3.58902 -0.966409
0.391592 0.30467 0.594148 0.454411 0.0683328 0.589936 1.17208 0.996668 1.11498 -61.4823 2.33705 -9.19576
0.273925 0.765142 0.494043 0.505301 0.186617 1.00737 1.1339 1.06951 -0.262818 3.02172 -1.12521 0.0344096
0.937525 0.824479 0.544154 0.5426 0.92559 0.153436 1.63748 0.996487 -0.928719 0.262685 -0.230116 0.047883
0.55284 0.00205119 0.405817 0.540051 0.00431485 1.00426 1.5487 1.03761 0.543804 -1.44687 1.15966 -0.598702
0.815018 0.749528 0.377597 0.585943 1.2809 1.58533 1.09735 0.977019 -0.61134 1.22994 -0.662869 0.252737
0.550999 0.648444 0.615623 0.45006 1.04596 0.56976 0.617558 0.929832 2.77315 -0.0292392 -2.50593 2.29789
0.941021 0.811082 0.392604 0.505793 0.237572 0.299143 0.836538 1.08567 4.47443 2.18553 -4.49268 0.0324075
0.897434 0.195945 0.468171 0.493712 0.186509 0.174255 0.897388 1.03402 -1.17089 1.68656 -13.2279 1.07366
0.754064 0.321627 0.562158 0.534475 0.37742 1.37075 1.1385 1.11561 0.0141735 -2.92626 0.241636 1.57673
0.284621 0.484319 0.516271 0.462109 1.40252 0.537823 1.06471 1.1763 35.256 -0.954401 -1.43379 -0.346727
0.129888 0.907073 0.473059 0.478616 0.428648 0.415365 1.0373 1.13465 20.3021 0.128109 0.0602514 -1.77886
0.646261 0.721939 0.48974 0.493984 1.06702 0.711858 0.832798 1.06926 -0.257458 0.816937 -1.32637 -0.24577
0.445047 0.317523 0.538602 0.538844 0.897219 0.540614 1.01072 1.00005 6.82124 -0.0341166 -2.43609 -0.456452
0.0634994 0.669238 0.524297 0.488332 0.347809 0.210998 1.09733 0.965056 -0.336534 0.271445 -0.0763766 -0.997485
0.441524 0.592884 0.740176 0.496904 0.0811954 0.620394 1.21681 1.03618 -0.710722 0.019431 25.4337 5.89677
0.845223 0.656325 0.569367 0.522822 0.695346 1.72981 0.869235 1.02077 0.356453 -0.0729075 -0.301311 1.40284
0.736719 0.565656 0.511876 0.490265 0.408265 1.86115 1.6786 1.05048 0.651714 -33.5855 -0.429693 1.82722
0.833194 0.472867 0.465626 0.487061 0.397616 0.542451 1.63016 1.02604 -4.58018 3.7969 -7.82352 -1.2319
0.224669 0.220722 0.469414 0.492533 1.58861 0.278281 1.43979 0.989007 -2.6868 0.978839 0.104444 0.341066
0.236126 0.537352 0.491539 0.553379 1.21163 1.72616 0.778322 0.834881 -2.33689 2.31602 -5.27887 0.0558663
0.830085 0.272535 0.472233 0.489676 0.388014 0.31022 0.682742 1.02664 -1.44996 0.040865 -1.62492 128.107
0.55088 0.241485 0.567963 0.505733 0.727592 0.318827 0.912405 1.19561 2.49285 -1.56485 0.763102 -0.0988175
0.316452 0.611431 0.502915 0.549724 2.06096 0.336615 1.29815 1.05602 -1.44793 1.17951 -2.57115 -0.124791
0.0628974 0.365472 0.382984 0.490478 3.52059 0.701404 1.73061 0.751267 0.0415491 -0.350174 -0.882872 0.443783
0.081762 0.722236 0.386334 0.51495 0.226405 0.746487 0.595502 0.817999 -2.77885 0.688014 2.18091 0.230413
0.0759651 0.263021 0.514655 0.513249 0.459309 1.39134 0.732618 1.09307 10.0378 -2.90452 0.581206 -0.305452
0.677983 0.84282 0.572854 0.503144 1.49931 0.623005 1.07181 1.03012 1.67188 0.676371 -0.0708157 0.685433
0.564813 0.376854 0.439425 0.501939 0.38349 1.25708 0.686112 1.28816 0.624032 -21.7152 -0.131834 -0.126633
0.215681 0.754588 0.394613 0.519338 0.676727 1.7456 1.08229 0.968042 -0.779558 1.19334 -6.95534 2.72985
0.0790613 0.306631 0.627524 0.503379 0.0413742 1.0615 1.45914 0.96492 95.823 -0.874255 1.8172 -1.59581
0.15685 0.587615 0.535922 0.520639 0.34871 0.446974 1.23548 1.03307 0.547287 0.247075 -3.18748 1.39828
0.454268 0.951091 0.314059 0.471256 0.165375 0.563518 1.34947 1.02686 0.454571 -0.841658 0.222908 -0.919607
0.401771 0.448603 0.670767 0.480322 1.23862 1.60164 0.756531 1.07533 -0.25905 0.72115 -4.27437 1.21279
0.410698 0.101155 0.517999 0.50558 0.809884 1.28692 0.80368 1.04366 1.17608 1.851 -2.68404 -0.752553
0.99877 0.107725 0.63627 0.482922 0.98446 0.616468 1.13611 1.09454 -3.33311 -2.54647 -0.130838 1.2784
0.444544 0.492127 0.470868 0.578914 1.6023 0.456632 0.862024 1.00328 -3.13107 -0.0343214 1.18988 0.637257
0.908488 0.319451 0.665549 0.493536 0.264546 0.964514 1.08578 1.05032 1.2542 8.30295 23.8309 0.0152804
0.323907 0.753928 0.389564 0.431188 0.0658585 0.84076 0.994776 0.982952 -0.219324 -0.19851 0.255834 -0.702589
0.337795 0.248162 0.730061 0.502996 1.18181 1.75102 0.800608 0.868282 -0.856487 0.26161 -0.188515 0.0281506
0.3367 0.657501 0.557697 0.48805 1.51688 1.36871 0.510541 0.938131 0.0802856 0.157169 0.20782 -1.86845
0.358168 0.673873 0.67534 0.533026 4.44401 1.5791 0.695938 0.979402 2.68619 -0.291736 0.198238 -0.0876169
0.259698 0.556698 0.568278 0.516845 0.251989 1.34764 1.08434 1.07978 -2.51982 19.6147 -0.402589 -1.46713
0.0101077 0.166564 0.452047 0.571819 0.345946 0.481019 0.701684 1.09897 -1.75872 10.5019 0.999724 -0.941588
0.409194 0.408778 0.443792 0.497318 0.591015 0.385428 0.459846 1.11313 -7.15351 -0.829789 -0.254756 0.398241
0.105793 0.572074 0.739444 0.508115 0.789541 1.10381 0.917532 0.88303 -0.171399 0.806386 -0.25899 0.0155058
0.118641 0.814174 0.460831 0.496614 0.582507 1.3234 1.06073 0.938958 -1.67399 -7.2068 10.6249 -0.411204
0.0217757 0.688381 0.419911 0.503659 0.123337 0.347792 0.817341 0.964077 9.57245 -4.8017 -0.451279 0.318453
0.21328 0.332005 0.30435 0.529137 0.603778 2.13009 1.72243 0.860456 0.599471 -0.80644 -11.4482 -0.308022
0.674958 0.563064 0.508997 0.506912 0.879506 0.815677 1.00308 0.979538 -0.117354 -2.27219 -1.56358 0.47334
0.561115 0.610513 0.482643 0.545231 1.02949 0.850399 1.41394 0.861947 -1.57715 -0.214718 -1.44833 -0.090026
0.123546 0.636301 0.529824 0.46196 2.00327 1.19892 1.04348 1.07289 -0.331505 2.00001 0.405936 -6.70181
0.414183 0.660096 0.34323 0.497063 0.301951 1.2301 1.02486 0.98439 -3.51619 0.471636 -0.0896162 -0.202518
0.427649 0.381808 0.412832 0.483379 3.1244 2.84329 1.20975 1.13421 1.03881 -0.333809 1.80392 2.50272
0.877903 0.460075 0.565842 0.465577 1.19611 0.998201 0.816788 1.12294 0.711901 2.54189 -0.262694 1.31074
0.879588 0.725985 0.608397 0.469317 0.74408 0.675817 0.824728 1.10946 0.507045 -0.579458 0.997166 -3.12364
0.304229 0.860546 0.55952 0.456421 0.166845 1.23272 1.09232 0.944957 1.42653 0.531318 -0.0764465 -0.870466
0.281501 0.944678 0.277121 0.522212 1.27196 2.41828 1.40203 0.955734 2.58072 0.0511535 -0.587649 2.65071
0.29503 0.543675 0.464963 0.494679 0.768889 3.12202 0.994283 0.975627 0.156208 6.52039 0.56653 -1.75914
0.942186 0.566478 0.301222 0.46558 0.755506 2.04519 0.920347 1.00713 0.548429 1.34823 -2.54694 2.27632
0.0394716 0.285845 0.331697 0.484459 2.1771 1.54415 0.526547 0.985617 -65.5673 4.91447 41.2686 -1.38367
0.0401064 0.516227 0.378964 0.50489 0.325993 1.11846 1.08428 1.07513 -4.4746 0.505413 -2.89065 -1.27969
0.634191 0.495496 0.455778 0.547405 0.523948 0.56847 0.919811 1.16084 -6.44944 -3.29436 3.31815 0.113659
0.94702 0.308364 0.483186 0.456059 0.27763 0.110721 0.767913 1.20731 2.53893 -0.279909 0.50513 -0.295367
0.725178 0.786658 0.474961 0.5098 0.0836375 0.322281 0.572129 0.948879 -27.1714 -0.36357 -1.09948 0.0987038
0.145644 0.544521 0.60991 0.529552 0.224174 1.18849 1.08762 1.13545 -2.69494 1.22617 -0.0717206 1.37171
0.423683 0.57645 0.611239 0.44153 0.387468 2.47297 0.941599 0.914849 -1.51694 2.84409 5.72942 2.77417
0.416459 0.838746 0.594989 0.424667 0.763465 0.505885 0.804014 0.958676 -2.20694 -0.640605 -0.590129 -1.50554
0.125285 0.238273 0.495464 0.517827 1.62719 1.51404 0.673096 0.90601 1.50153 -3.7299 -0.191578 -2.27299
0.93186 0.510795 0.411584 0.493049 0.0640951 0.16852 0.878444 1.17181 -4.00786 2.87264 -0.782218 -0.252681
0.693978 0.457227 0.49197 0.490103 0.705755 1.13581 0.88106 1.1119 1.59685 -7.19188 -0.124915 -1.52972
0.600056 0.359895 0.605378 0.489357 3.89857 0.507367 0.928395 1.11248 0.655767 0.496262 -0.548522 -0.115638
0.143314 0.820371 0.404899 0.503432 2.81625 2.09787 0.811515 1.00749 -3.07681 -0.314073 0.476232 -0.928117
0.938659 0.286358 0.377594 0.489163 1.30362 0.970698 1.27388 1.06906 0.63075 -0.271952 -1.7311 0.165737
0.61539 0.461245 0.473504 0.507937 0.021736 0.0784112 0.980408 1.24098 0.488261 -0.524093 -0.503177 -2.06901
0.497226 0.875993 0.468953 0.551853 0.310658 0.746236 0.673382 1.03589 -4.04138 -1.17228 0.741347 2.47981
0.182308 0.622723 0.367803 0.492209 0.0398059 1.67198 0.547367 0.986211 3.56828 -1.00925 -0.0782134 -0.551951
0.89295 0.447113 0.386764 0.483637 0.600932 1.05649 0.949969 0.913783 0.633775 0.320504 10.21 -6.25816
0.129743 0.519366 0.427424 0.541829 0.509732 2.62852 0.870592 1.1323 0.272761 -1.91817 0.924571 -0.100582
0.00827313 0.655118 0.531512 0.480166 0.0427228 0.948004 0.901105 1.11298 1.66759 -2.29507 0.136614 -0.0426856
0.123242 0.541395 0.542163 0.5254 0.402149 1.21153 1.7116 0.963246 -0.207463 3.23752 2.0284 1.21224
0.56595 0.713008 0.472858 0.473015 3.26522 1.0724 1.62114 1.04758 -0.170167 -1.39233 -0.464995 0.131206
0.0494647 0.612135 0.470126 0.48454 0.71132 0.909213 1.46072 1.04009 -0.882133 1.28322 -6.05446 31.8994
0.764065 0.174646 0.503151 0.488186 0.0376473 0.17381 0.850195 1.01871 -2.71875 -5.17904 -2.4012 0.281077
0.767681 0.610373 0.564197 0.504494 1.7333 0.480104 0.831634 1.15722 -2.10144 -2.1266 -0.224672 -0.554043
0.0429999 0.542956 0.513367 0.47631 1.82573 0.401632 0.984673 1.224 0.223582 -7.29149 -10.7018 1.3365
0.470636 0.781759 0.495031 0.478955 0.532168 1.57924 0.518254 1.02989 -1.93837 -9.83308 -4.73114 0.204175
0.615574 0.377801 0.585369 0.48645 0.666106 1.2062 0.905521 1.00578 -0.578194 0.745676 -5.76819 1.05163
0.192781 0.32356 0.55555 0.553113 0.125802 0.698838 1.23715 1.01147 -1.94032 29.8079 1.15291 -0.12763
0.802634 0.749427 0.44001 0.509907 1.78331 0.823004 0.968212 1.15447 -0.543719 0.718786 -0.140377 1.0739
0.464671 0.357548 0.528085 0.491956 1.54872 0.502259 1.10632 1.0331 2.33637 3.05117 1.89459 -0.977642
0.85227 0.185399 0.551488 0.464532 0.67723 1.22662 0.592927 1.19287 -2.22503 -1.32379 1.30536 1.0519
0.305273 0.395773 0.5434 0.523531 0.769072 2.85197 1.00672 1.01118 40.4675 5.82528 -0.0411153 -1.56143
0.367784 0.0627369 0.579456 0.47791 1.40552 0.386732 0.86943 0.99635 2.25534 -28.0211 0.614437 -5.46538
0.0385173 0.640385 0.521207 0.510663 0.0541208 0.346099 0.839512 1.14869 -0.0920795 -1.8029 -0.133374 1.70168
0.199331 0.975157 0.426503 0.518043 0.131291 0.591337 1.24589 0.999812 1.51595 0.393103 -2.56787 -3.83844
0.914754 0.85515 0.44114 0.492507 1.65961 1.42942 0.918611 0.87325 -0.634616 0.385546 0.349295 -3.22954
0.790621 0.572313 0.604698 0.510933 0.124695 3.18752 0.571618 1.01232 -1.79217 0.679279 1.51704 0.0972066
0.416486 0.0315331 0.565458 0.502627 0.50728 0.834659 1.15348 1.11891 1.02018 2.58699 -0.771204 8.5995
0.660336 0.45436 0.217212 0.509415 5.43447 0.188519 0.920204 0.89529 0.00697798 -0.899866 21.4158 0.0784081
0.553273 0.232024 0.612143 0.528067 0.0578103 0.432839 1.2823 0.930848 0.402927 -0.245772 -0.0525333 -2.95489
0.64676 0.537572 0.333644 0.502279 2.97196 0.916317 0.743312 0.978335 12.7558 -0.0217624 -2.82285 -1.66724
0.397547 0.878966 0.418912 0.544507 1.78184 0.914647 0.891081 0.910219 0.675858 -3.03342 4.62731 12.0275
0.873492 0.240677 0.567944 0.52635 0.352827 0.452285 0.628646 1.06944 -0.604611 7.37996 -0.673756 -2.4259
0.944226 0.602414 0.416688 0.46994 1.85304 0.642693 1.19067 1.00975 -1.29723 1.07754 -0.0933551 1.54257
0.983955 0.268717 0.50717 0.475045 0.320562 0.108922 1.13687 0.997861 -2.15973 -2.14663 -6.95092 0.00471936
0.448675 0.372994 0.569974 0.481654 1.18306 0.285014 0.603027 1.0098 0.759836 -0.307661 1.10475 2.19751
0.290359 0.198321 0.460503 0.49723 0.736292 0.763693 0.84178 0.975987 -0.818466 1.66463 1.86339 3.35871
0.0842941 0.861593 0.320205 0.518677 0.190518 0.679317 1.28836 0.993589 0.178415 -0.620282 -0.779007 -1.25809
0.390521 0.639517 0.507151 0.468114 0.797516 0.429182 1.5507 0.912589 0.0455224 1.36819 -1.76125 0.133307
0.344529 0.687497 0.674133 0.466954 4.20912 1.60896 0.931472 0.842646 -1.65353 -0.0507716 2.81277 -0.768889
0.0281302 0.758271 0.575929 0.478967 0.491172 1.16499 1.48967 0.912816 1.90459 -2.13197 4.73623 -6.428
0.181449 0.661198 0.429619 0.521422 0.532913 4.3617 0.698227 0.941758 -0.638099 -2.5355 -0.476454 -0.652697
0.27169 0.759136 0.366307 0.501812 2.62259 1.23799 1.0176 0.900841 -1.20297 -0.817734 -4.19595 -2.90043
0.56242 0.581142 0.702214 0.497213 1.28238 0.137048 1.34055 1.00251 1.15649 -2.34044 0.415834 0.249277
0.457026 0.124576 0.564404 0.516844 1.86135 1.99794 1.43162 1.17638 0.354137 -0.159439 -144.735 -0.562337
0.742753 0.570909 0.546436 0.50808 0.136273 0.781428 0.984988 1.02733 -0.96478 19.1073 0.798478 4.52903
0.955949 0.785074 0.643992 0.481251 0.869752 4.36253 0.540155 1.0418 0.459555 -0.382721 -2.24901 -0.837861
0.763668 0.504776 0.425065 0.497409 0.360951 0.127927 1.0455 1.07927 4.39404 0.112628 0.516668 -1.22874
0.637393 0.414629 0.440041 0.45292 2.13453 0.0930374 1.16228 0.960419 -1.12424 -7.03973 0.903232 -0.158194
0.699196 0.164319 0.41558 0.514617 0.00678546 0.237531 0.893741 0.952726 -0.646086 -0.0125727 -0.0107787 -0.752453
0.462724 0.128517 0.600852 0.4808 0.317193 1.28034 1.19167 1.17607 -1.38079 -1.12736 2.73991 -0.251459
0.981468 0.379347 0.349616 0.508253 1.38568 1.15589 0.844144 1.0477 -1.24922 -1.8165 0.178997 -2.20473
0.696554 0.317434 0.378315 0.541676 3.27726 1.2413 0.880039 0.994029 2.52473 1.04543 0.014686 1.36837
0.0814358 0.632048 0.555269 0.49755 0.676624 1.02803 1.29699 1.11358 2.51056 -0.0753899 0.195229 -0.504255
0.868199 0.648493 0.443501 0.507594 2.61773 1.58167 1.15855 1.01471 -0.642237 -0.530257 -3.3285 -0.676505
0.503395 0.398452 0.443398 0.493786 0.695369 0.897396 0.680541 0.918136 9.11005 -0.0482753 0.0676615 -0.0473248
0.619741 0.635929 0.432563 0.468791 1.36815 0.515034 0.663035 1.10389 0.2438 -0.00571475 -23.0927 -0.374726
0.128968 0.259915 0.435875 0.514838 0.172867 1.2927 1.05599 1.05577 -0.330101 16.4063 -0.518586 -4.11005
0.0845228 0.551564 0.608517 0.504337 2.66619 1.24039 1.03671 0.959461 0.673467 -5.70711 0.737264 -0.345003
0.764522 0.568462 0.580163 0.51913 0.0708694 1.03376 1.38859 1.21085 -1.32167 -0.861694 -1.89512 0.705797
0.115123 0.400287 0.526237 0.438483 1.35267 0.359255 0.933494 0.910602 -0.160324 0.258695 -1.40871 1.12092
0.253737 0.554968 0.407132 0.505414 1.06144 1.28287 0.698985 0.969813 0.703615 0.56502 -0.531757 -0.45932
0.552431 0.245886 0.431063 0.487769 0.0985238 0.551858 1.22408 0.96478 -0.645495 0.207267 1.40322 -3.58155
0.204405 0.637485 0.562267 0.492196 0.080734 0.524748 0.806227 1.04049 0.63553 18.9996 -0.662481 -0.949848
0.998835 0.329232 0.581348 0.511619 0.992121 0.338849 0.561831 1.08408 -1.31441 -0.875329 -0.0965034 0.209859
0.633958 0.1487 0.438548 0.497022 0.097637 0.212227 1.7969 1.12428 4.84366 1.84738 -40.468 -29.6901
0.527804 0.416737 0.35283 0.512795 0.756427 0.77458 1.45664 0.91147 1.19018 0.629492 -0.876449 -0.251559
0.306306 0.304609 0.492254 0.50793 1.10219 0.311864 0.987639 1.04012 -1.00351 -0.41229 -0.319089 -67.3895
0.637098 0.443809 0.609911 0.533132 1.79884 2.14771 1.3024 0.936424 1.02589 2.12814 0.800013 -0.967822
0.750191 0.358917 0.635099 0.516876 2.82471 0.693768 0.711512 1.06708 0.485205 1.30204 0.396862 -1.7173
0.164583 0.60664 0.259677 0.52441 1.66089 2.90181 1.63972 1.09469 -0.299965 -0.202673 -0.125611 -4.69551
0.717021 0.67834 0.455565 0.492884 0.557738 1.91932 1.98932 1.06789 -0.620294 12.2696 -1.51443 1.08174
0.490375 0.708147 0.460954 0.48303 0.178277 0.646141 1.26744 1.05422 -0.876443 -2.5406 -1.46615 -4.22918
0.477495 0.2657 0.42926 0.481475 2.23502 0.424388 0.672181 0.855633 0.152791 -6.81516 -0.484692 0.353666
0.961789 0.546258 0.431821 0.478836 0.558094 0.488284 0.944192 0.969008 0.733975 0.0846829 1.06097 0.137989
0.196484 0.215318 0.429917 0.497218 0.836521 0.718507 0.789778 1.05836 -0.83651 2.67572 0.975598 2.59595
0.746476 0.227594 0.554966 0.537744 1.87915 1.67823 1.06158 1.01792 -0.331169 -0.392107 1.41862 -1.08354
0.717512 0.481778 0.554001 0.452738 0.067886 1.1373 1.35887 1.03474 0.154296 1.17932 -0.304336 0.6195
0.00926907 0.779056 0.406675 0.507829 1.02034 0.922701 0.976566 0.90303 -1.49172 13.3227 -21.8105 -3.9756
0.392498 0.477627 0.4585 0.47904 0.143556 3.02414 0.981578 0.830886 -124.872 -1.15255 7.99976 -2.99151
0.829645 0.756523 0.362296 0.512666 0.353053 1.46188 0.616743 1.18003 1.7147 -3.05273 0.462206 -0.632718
0.514052 0.414681 0.604538 0.531936 0.97477 0.429043 1.27707 1.0675 5.12181 0.794859 1.92158 -0.875045
0.149722 0.577455 0.501867 0.449426 0.924948 2.12534 1.23941 0.755124 -0.891627 -2.55817 1.07535 0.908048
0.270847 0.471812 0.530199 0.513011 0.180399 2.3748 1.43608 0.783082 1.2217 1.52676 1.49506 1.41776
0.560764 0.474251 0.341188 0.494713 1.04119 0.357512 0.549775 1.05676 0.314644 9.62539 0.0265022 -4.04378
0.385476 0.481293 0.547153 0.53782 0.0252847 1.84588 1.72772 0.888414 -0.33865 -1.0117 0.252396 -1.06417
0.144236 0.522664 0.466655 0.515689 0.425818 1.80491 0.980785 0.882297 -0.53223 2.89311 -0.663664 -1.88034
0.116855 0.360322 0.429418 0.464675 1.63347 0.538811 0.878826 0.931005 0.165496 0.969895 0.0110537 0.564049
0.656482 0.533201 0.431485 0.505569 0.278485 0.682296 0.942322 1.1723 0.735205 -0.252955 -0.0405157 0.119112
0.685772 0.0111695 0.49135 0.510308 0.540744 0.171947 2.72212 0.981542 10.1427 -6.09089 -9.82689 0.0341852
0.31194 0.613704 0.504231 0.511782 1.6272 1.02007 0.976803 0.96956 8.72144 1.84781 -0.225798 0.429184
0.991911 0.564154 0.492197 0.489781 1.78425 0.203493 0.969944 1.02727 -2.91037 -1.69065 -2.31202 -0.899066
0.734634 0.561684 0.525938 0.549155 0.755078 0.291044 0.525855 1.04779 0.314169 -0.754923 -0.259741 0.0990051
0.351577 0.342243 0.579737 0.528203 1.6437 0.162165 1.26954 1.15534 10.9121 -1.18503 2.86255 -1.76152
0.194627 0.520061 0.453388 0.477094 1.43556 0.761978 0.762237 1.00708 0.122678 1.03413 -4.82558 0.224018
0.477316 0.614094 0.588065 0.48227 0.915623 0.31929 2.08054 1.36426 2.18819 1.17366 -0.631001 0.238308
0.0888298 0.845024 0.37404 0.465761 0.140832 0.725065 1.07808 0.928738 1.78113 -0.586959 0.711796 -10.1721
0.800812 0.562594 0.453392 0.493176 3.60599 1.2118 1.40001 0.970103 0.207316 8.45074 6.62909 -0.134951
0.513849 0.671223 0.491037 0.52171 0.602531 0.0438884 0.632105 1.01744 0.567229 -2.42379 -0.00316907 1.06243
0.536311 0.279851 0.304875 0.436347 0.129612 0.532127 0.619021 0.865885 -0.54551 -2.40772 -0.891488 4.46635
0.161457 0.48102 0.412766 0.492472 1.35362 2.20421 0.565624 1.08283 -1.34969 0.25793 -1.57789 1.0651
0.135517 0.488841 0.416799 0.489668 0.435193 2.69614 1.42536 0.925837 5.33139 7.30003 4.30583 -0.161721
0.136642 0.79666 0.510189 0.461418 0.410893 0.512948 0.622885 0.826746 -0.718027 -0.338893 1.25718 -0.760237
0.910405 0.54668 0.425633 0.500422 1.07885 0.479165 1.07298 1.01548 -39.5854 0.957126 4.11224 -0.74997
0.242992 0.514556 0.401108 0.544867 4.84693 0.754036 0.91221 1.19983 -5.11505 -0.480598 -0.654979 -0.902027
0.500672 0.61175 0.765867 0.521016 0.0780719 2.25871 0.874748 0.994698 -9.00712 0.159573 -114.028 -0.817661
0.698736 0.740926 0.471669 0.510209 1.60249 1.09361 1.45847 1.10143 0.701696 0.407816 -0.225347 0.391327
0.144098 0.265443 0.443443 0.449528 0.672906 0.569579 0.802125 1.10132 3.37091 -0.974817 -0.128341 -0.616647
0.723978 0.444369 0.635211 0.50579 0.793392 0.727696 0.973664 0.876081 -0.409232 6.01152 -0.28373 -4.40659
0.51517 0.511715 0.47771 0.538014 0.0894819 0.703275 1.02776 0.822609 -1.22658 9.32118 -3.17512 0.247226
0.858999 0.267155 0.489965 0.50698 0.619171 0.733482 1.22013 0.996034 -1.04437 -0.0690362 1.49473 0.443052
0.0772624 0.434651 0.367079 0.486284 0.0610174 1.85157 0.493102 1.13421 0.479317 0.290478 0.648347 -0.560726
0.898163 0.543171 0.549786 0.478227 0.0882246 0.881877 0.651963 0.89926 -2.91339 6.26368 0.44584 0.197833
0.392038 0.59244 0.526941 0.56177 1.97771 0.254128 1.02814 0.877972 -0.505409 -2.00592 -0.0453077 -0.115901
0.440429 0.452524 0.499772 0.476484 0.0910532 0.333624 1.05649 0.894003 0.326431 0.587034 -1.20874 -1.02754
0.400297 0.554492 0.241764 0.529479 0.21389 1.54108 0.916515 1.09623 -4.93855 -2.97855 0.305239 4.15903
0.441137 0.558285 0.518746 0.493133 1.22173 0.503329 0.756641 0.924747 -67.0394 -0.763171 0.720915 -3.32755
0.69281 0.654062 0.437882 0.545193 0.00088905 1.31206 0.931255 0.937326 -2.97264 0.423552 -0.400556 1.27009
0.671936 0.432995 0.502847 0.524552 2.69755 0.665704 0.930167 1.02457 0.718374 -1.32039 3.92576 -0.378527
0.0456911 0.608321 0.276369 0.487068 0.889276 0.417959 1.13409 1.01492 1.24715 0.255391 -5.91107 0.255417
0.254758 0.419384 0.340126 0.49951 3.73266 1.75289 0.508652 1.01399 0.0247382 -0.484855 0.165788 -0.652265
